time,compassSystem,compassFilter,fullSystem,gyroFilter,gyroSystem,input
23.4,-1.16764424118514,-0.9316846572017,-1.08980006480221,-0.158115407600512,-0.494377727279708,-0.986915558120649
23.5,-1.18769711354571,-0.989306720894253,-1.10233304417992,-0.113026323285664,-0.485182876878238,-0.998082027979396
23.6,-1.1954475989579,-1.03668602866256,-1.1258543723268,-0.0891683436642445,-0.488206023627079,-0.999275992136628
23.7,-1.19089632157657,-1.07334022167954,-1.13071043592958,-0.0573702142500377,-0.475864724942431,-0.990485520897156
23.8,-1.17418610711853,-1.0989168321615,-1.13303882812604,-0.0341219959645374,-0.464824132279707,-0.971798445743863
23.9,-1.14559397047178,-1.11319521798692,-1.1121436133387,0.00105160464821424,-0.4340396039775,-0.943401481754554
24,-1.10552120174864,-1.11608593934164,-1.07339408383946,0.0426918555021834,-0.386561900358828,-0.905578362006624
24.1,-1.05448210521085,-1.10762779722706,-1.03699869957036,0.0706290976567064,-0.343635781040529,-0.858707002609929
24.2,-0.993091950472192,-1.08798283284081,-0.98202858471652,0.105954248124286,-0.284882045372643,-0.803255726693953
24.3,-0.922054667722126,-1.05742964472023,-0.918174164403365,0.139255480316867,-0.219054768705258,-0.739778585077893
24.4,-0.8421507617502,-1.01635541485533,-0.850868291874501,0.165487122980831,-0.152432745392175,-0.668909820378022
24.5,-0.754225838278997,-0.965247044972173,-0.773034325509786,0.192212719462386,-0.0782782072867538,-0.591357529865124
24.6,-0.659180036824331,-0.904681790607298,-0.665536586188983,0.239145204418315,0.0259823033134254,-0.507896590390622
24.7,-0.557958554145701,-0.835317745589376,-0.581060060259776,0.2542576853296,0.106479483090001,-0.419360916073228
24.8,-0.451543328870455,-0.75788447648872,-0.483921945351636,0.273962531137084,0.19623081428176,-0.326635126104722
24.9,-0.340945848527474,-0.673174039830848,-0.390092019201656,0.283082020629192,0.279176262932583,-0.230645705927392
25,-0.22720094192137,-0.582032539406105,-0.277572507881941,0.304460031524164,0.378515725772838,-0.132351750097773
25.1,-0.111361338474663,-0.485352302187262,-0.159026575323274,0.326325726863988,0.484099367077039,-0.0327353793308453
25.2,0.00550728346689143,-0.384064674527224,-0.0488123371840231,0.335252337343201,0.580771669854501,0.0672080725254785
25.3,0.122331072197519,-0.279133370446865,0.0700148189425991,0.349148189389464,0.68548931142205,0.166480003537159
25.4,0.238032923478915,-0.17154824530099,0.177399249389505,0.348947494690494,0.777864924005205,0.264088521384473
25.5,0.351537850586235,-0.0623193244047508,0.301631404632111,0.363950729036862,0.887516690274829,0.359058354022168
25.6,0.461779065979207,0.0475291102813536,0.408405207910121,0.360876097628768,0.980586503945092,0.450440594275389
25.7,0.567704974722716,0.156964580352425,0.518621707175227,0.361657126822802,1.07725020804785,0.537322181006475
25.8,0.66828720135508,0.264952812595834,0.634794663366337,0.369841850770503,1.18256788469099,0.618835022120039
25.9,0.762529682817405,0.370464648967567,0.725830465425343,0.355365816457776,1.26427566763857,0.694164668252245
26,0.849478766330187,0.472483589175773,0.818504192651175,0.346020603475402,1.3480027397018,0.762558450479603
26.1,0.928234158891847,0.57001403567141,0.892653311587411,0.322639275916002,1.41328807135139,0.823333000738082
26.2,0.997960490294075,0.662090248382207,0.954622713375062,0.292532464992855,1.46473144134242,0.875881079810891
26.3,1.05789917951908,0.747785950321074,1.00414482639044,0.256358876069362,1.50129796895546,0.91967764466202
26.4,1.10738023951292,0.82622445964936,1.05148166296179,0.225257203312433,1.53405766142595,0.954285094492698
26.5,1.14583362087474,0.896589163143168,1.10315943314054,0.206570269997368,1.57271201574608,0.979357643103917
26.6,1.17279968290295,0.958134094168373,1.13917191228414,0.181037818115764,1.59862414840414,0.994644773877838
