compassSystemfullSystemErrorCrossCorrelation,compassFilterfullSystemErrorCrossCorrelation,fullSystemfullSystemErrorCrossCorrelation,gyroFilterfullSystemErrorCrossCorrelation,gyroSystemfullSystemErrorCrossCorrelation,fullSystemErrorAutoCorrelation
2.62496504730994,3.12787500076229,2.65057377667316,-0.477301224071977,1.88547090824328,0.0148260643275405
2.66875107746039,3.17663710078757,2.69411823970898,-0.482518861072744,1.92247542683617,0.0140996992538151
2.71291144828345,3.2259595915301,2.73807263021757,-0.487886961299409,1.95977050944098,0.0133444819751146
2.75762399638604,3.27597213010137,2.78261172144058,-0.493360408658451,1.99748572140483,0.0127075299226687
2.80296931338463,3.32670652700887,2.82843196508059,-0.498274561918801,2.03645499293842,0.0121002259256784
2.84899059655644,3.37820917185828,2.87437798753048,-0.503831184317668,2.07553314044656,0.0114939956479897
2.89566241106617,3.4304563902676,2.92143593683224,-0.509020453426404,2.11569241883366,0.0108887110732862
2.94275573932932,3.48323721497686,2.96869777331345,-0.514539441651388,2.15599991765339,0.0102370931469652
2.99056896608506,3.53682689889268,3.01696745679198,-0.51985944208991,2.19723673606391,0.00964907259601335
3.03926613013859,3.59137863392243,3.06642054060857,-0.524958093305161,2.2396618129486,0.00912667100783437
3.08873056239515,3.64676930833541,3.1164505209807,-0.530318787342984,2.28261518786063,0.00867334676149767
3.13893015009983,3.70296493098639,3.16670385619675,-0.536261074776251,2.32579040712777,0.00823180050481044
3.18989471144076,3.7600052542444,3.21792482030911,-0.542080433922235,2.36982239715456,0.00789980548350806
3.24140585687045,3.81768510029984,3.27007296830249,-0.547612131998384,2.41461548622049,0.00762019840216713
3.29347129394799,3.87601323854428,3.32271939640798,-0.553293842136424,2.45980457000301,0.00735417544196285
3.34637186290014,3.93524479935461,3.3761466910281,-0.55909810832197,2.50560693946734,0.00721471408905927
3.400185363151,3.99542998719595,3.43040793377856,-0.565022053407639,2.55207506151471,0.00720048040966503
3.45478990400027,4.0564457773206,3.48482743803262,-0.571618339275509,2.59858632502229,0.00724327644534891
3.51029645225416,4.11838914668936,3.54088023444638,-0.57750891222947,2.64668501319829,0.00730638839753997
3.56666739895757,4.18122107612726,3.59758724548322,-0.583633830635465,2.69541448103181,0.0073594252701566
3.6239353174959,4.24499821953941,3.65509221231748,-0.589906007217256,2.74491882359143,0.00742649245064188
3.68201631258957,4.30962429511003,3.71326043783587,-0.596363857274939,2.79504879756548,0.00751204326239271
3.74082991282921,4.37503763281399,3.77268818576288,-0.602349447047995,2.84637675832658,0.00757745419845638
3.80047030734048,4.4413101561513,3.83331039219463,-0.607999763951999,2.89886143761188,0.00766156832235408
3.86095879470564,4.50845767528517,3.89395415061153,-0.614503524663243,2.95126406336203,0.0078257970649247
3.92237672419287,4.57653474334802,3.95608452660131,-0.620450216728516,3.00506354386952,0.00809388914785814
3.98462399540378,4.64544711803319,4.01851548764015,-0.626931630372772,3.05903648998355,0.00841876252824087
4.04759003044247,4.71509030179836,4.0817972807064,-0.633293021082084,3.11373368735492,0.00877333503532489
4.11151602210053,4.78567077640868,4.14656845384993,-0.639102322545243,3.16983188499996,0.00920757246785797
4.17627344572559,4.85707150018425,4.21147106281049,-0.645600437372715,3.22604941865263,0.0096021204238111
4.24182460084973,4.92926559695791,4.27762979367565,-0.6516358032846,3.28356932932261,0.00991062477532978
4.30812991561834,5.00223147838759,4.34400862162251,-0.658222856751828,3.34133249769054,0.0101335871407043
4.37538115672734,5.07616635710292,4.41161619140725,-0.66455016569632,3.40031354294998,0.0103394022331226
4.44330461785388,5.15082875106184,4.4797261679861,-0.671102583059759,3.4595732570472,0.0106375041399848
4.51196807856364,5.2262522419187,4.54885987945974,-0.677392362454806,3.51967658798094,0.0110275881834241
4.58148669508851,5.30250509596122,4.61832456226901,-0.684180533684542,3.57998246360928,0.0114961915287495
4.65188906423282,5.37961384513307,4.68885452206346,-0.690759323059605,3.64120900677517,0.0120390541411715
4.7230237992917,5.45742720201503,4.76068640338157,-0.6967407986193,3.70357260634981,0.0126369191684716
4.79523911391984,5.53620203807077,4.83292190225828,-0.703280135809889,3.76633073233617,0.0132841418250921
4.86826235578753,5.61569170796637,4.90613007698474,-0.709561630977727,3.83007688010444,0.013874241929573
4.94180139993426,5.69567222390158,4.97971766235423,-0.715954561536429,3.89415050544527,0.0143657277351719
5.01592196470301,5.77619290104901,5.05427482546033,-0.721918075576793,3.95919010476376,0.0147707723639802
5.09082893299637,5.8574513479876,5.12904407259651,-0.728407275377711,4.02448453644424,0.0150911628275675
5.16655469871642,5.93948548298587,5.20381075355233,-0.735674729430229,4.08978989810566,0.015382784454362
5.24277196412524,6.02205181733215,5.27936030985023,-0.742691507471071,4.15587614150302,0.0155454951101482
5.31945936282864,6.10513707832849,5.35545824686622,-0.749678831464182,4.22244042554147,0.0156707009838491
5.39683427782438,6.18895815065896,5.43223044427162,-0.75672770638734,4.28963111545558,0.0158126698887437
5.4748545976576,6.27346692479374,5.51072065550917,-0.762746269274235,4.35839735412238,0.0160106935740519
5.55358056092726,6.35869949607877,5.58953809457307,-0.769161401481662,4.42751365173068,0.016150190564336
5.63289797068449,6.44455970728554,5.66905555170004,-0.775504155578606,4.49729402218821,0.0162624953388461
5.71274159658684,6.530996251922,5.74943037393262,-0.781565877981328,4.56799955033473,0.0162551745545768
5.79334440426361,6.61819484151575,5.83069587943776,-0.787498962070783,4.6397279203832,0.0161616205971638
5.87453676639208,6.70602641275452,5.91269538822858,-0.793331024507909,4.7121470562332,0.0160365530183688
5.95645098176777,6.794675796089,5.99412228498009,-0.800553511113516,4.78411068267347,0.0158041196523949
6.03895045748089,6.88403942923261,6.07672708354741,-0.807312345680072,4.85726666637181,0.0155071738785669
6.12222047308959,6.97426082395292,6.16037617474545,-0.813884649199865,4.93155802394904,0.0151796824975463
6.20612395399699,7.06525481136798,6.24477510860015,-0.820479702758738,5.00657527669058,0.0148467022492176
6.29060420798487,7.15694249225531,6.33052686097342,-0.82641563128865,5.0827054902142,0.0146567059239585
6.37585769353609,7.24949069344854,6.41713817514912,-0.832352518291535,5.15956421665448,0.0145368618602463
6.46189137104583,7.34291898112861,6.50433675618634,-0.838582224928944,5.23683952832445,0.0145076286166191
6.54894158831407,7.43746572301773,6.59237259932395,-0.845093123685956,5.31488347970714,0.014579224762461
6.63674919449217,7.53287040323526,6.68143662011218,-0.851433783137314,5.39387056958471,0.0146948155271015
6.72545927261152,7.62921574024533,6.77036713423981,-0.858848605995458,5.47257272443052,0.014904498944296
6.81490003063975,7.72638932718837,6.86047665282552,-0.865912674349147,5.55233054396272,0.0151178249582569
6.90510531857477,7.82439892743839,6.95216185547387,-0.872237071967252,5.63358081079163,0.0153115338377704
6.99598747497242,7.92315605180504,7.04357257721339,-0.879583474593768,5.71452660990222,0.0154607096644343
7.08732748991003,8.02247431589474,7.13531198312869,-0.887162332756946,5.79561680075546,0.0155922715959085
7.17927987490423,8.12247218426949,7.22713770360237,-0.895334480665887,5.87657382879947,0.0157926750455642
7.27204723099671,8.22335533780071,7.31986089191923,-0.903494445871209,5.95843154966964,0.0159811365000288
7.36557446314587,8.3250832025629,7.41311352372161,-0.911969678834664,6.04083581930692,0.01607646886831
7.45983050944051,8.42763789192915,7.50766071850584,-0.919977173415776,6.12441136247695,0.0161881630213299
7.55465716725199,8.53085948030431,7.60341465915553,-0.927444821139034,6.20910769863154,0.0162616482692621
7.65038370246475,8.63502488215974,7.69883087259223,-0.936194009554778,6.29355998876105,0.0162656731829754
7.74694847275636,8.74012392035885,7.79566159323856,-0.944462327109639,6.37940380893581,0.0162572527135905
7.84441058310871,8.84621278710048,7.89358561826209,-0.9526271688241,6.46629280446047,0.0162605970721675
7.94269971178541,8.95322409721952,7.99270272985866,-0.960521367356965,6.55429440585639,0.0162710089425673
8.04181379058199,9.06116668561403,8.09146257364773,-0.969704111962138,6.64186816521604,0.0163060047541096
8.14165593609505,9.16996763093006,8.19095737557551,-0.979010255356245,6.73003259027818,0.0163631815874916
8.24240899093274,9.27979515690198,8.29264990435123,-0.987145252545555,6.82033927166153,0.0164363469604203
8.34382754694733,9.39042764692879,8.39425982834343,-0.99616781856795,6.91047944140779,0.0164498883329673
8.44638244713652,9.50229242285942,8.49604458695934,-1.0062478358967,7.00064838933966,0.0166061086664351
8.54986040343751,9.6151965291574,8.60105653480527,-1.01413999434564,7.09390697508102,0.0168612227561035
8.65425788378343,9.72911267704954,8.70714708450604,-1.02196559254051,7.18816140449365,0.017146486636193
8.7595883277723,9.84404274253029,8.8131259915473,-1.03091675095883,7.28221875335605,0.0174296772992031
8.86582693327052,9.95997513224263,8.91993574206676,-1.04003939015885,7.37706485331416,0.0176856998602619
8.97304784833354,10.0769481605177,9.02822401911544,-1.04872414140014,7.47325111165368,0.0180061544147715
9.08127358400816,10.1949778190818,9.13739084843837,-1.05758697062928,7.57020423595843,0.0183839904609288
9.19071140193306,10.3142523218495,9.24804251396979,-1.06620980786075,7.66868920069828,0.0187686850731065
9.30117188628252,10.4346257506757,9.35871616159732,-1.07590958905842,7.76713570402977,0.0191466029038046
9.41270932913799,10.5561314313153,9.47145119253089,-1.08468023877504,7.86759975321183,0.0195416304551535
9.5253341439467,10.6787973508347,9.58473938087575,-1.09405796995179,7.96839593853344,0.0200787399205313
9.63927984215843,10.8027931206369,9.69999892427586,-1.10279419634584,8.07108336091083,0.020736928288118
9.75330091357422,10.9270507490707,9.8146704869245,-1.112380262137,8.17272108345268,0.0213272659161053
9.86821379019446,11.0522655902917,9.92982523799791,-1.12244035228988,8.27457365633953,0.0220010117456176
9.98443888961005,11.1788729060998,10.0472099719503,-1.13166293414555,8.37858867881421,0.0227263880432084
10.1016994916135,11.3066285230016,10.1646404200708,-1.14198810290678,8.48249794489571,0.0234290995789966
10.2201276875712,11.4356013666547,10.2831158552643,-1.15248551137925,8.58729011367333,0.0241804465315779
10.3398206609854,11.5658645886828,10.4033311440144,-1.16253344465271,8.69373542517133,0.0249955344770569
10.4607311099389,11.6973360226361,10.5246363697016,-1.17269965292274,8.80138335404834,0.0257006265055679
10.5828936894,11.8300743862118,10.6472290992554,-1.18284528694955,8.91034530457858,0.0263781223662331
10.7064731821385,11.9642149392811,10.7722440596969,-1.19197087955334,9.02171318409299,0.0271344555200942
10.8312401315197,12.0995412727581,10.8965989161141,-1.20294235663362,9.13236588193312,0.0278824114746905
10.9571131716906,12.2359746060247,11.0227236286986,-1.21325097730024,9.24466354376221,0.0286872769917993
11.0838753967172,12.3733540827171,11.1494519614477,-1.22390212125414,9.35738141362838,0.029518146864835
11.2118577129648,12.5119532170647,11.2788610311774,-1.23309218586928,9.47269967746771,0.0303946626117977
11.3408259012067,12.6515929815567,11.408281899997,-1.24331108154183,9.58792281196552,0.0312554708165668
11.4705416944073,12.7920656084066,11.5381273576516,-1.25393825073076,9.70328415620108,0.0321823326682664
11.6006222768234,12.9330181099046,11.6690369064558,-1.26398120343492,9.81938324938944,0.033060744312544
11.732365624659,13.0755882470694,11.8005796525436,-1.27500859451292,9.93626402051762,0.0339585400267554
11.8650196847552,13.2191370297868,11.9344999843389,-1.28463704543706,10.0552475771006,0.0349612382955716
11.9989229983413,13.363949161183,12.0688296251964,-1.29511953596973,10.1746423214811,0.0359195450910192
12.1344123294693,13.5103258632672,12.2039726188647,-1.30635324438247,10.2950372107797,0.036778993637459
12.2711304210284,13.6579551729103,12.3406241487651,-1.31733102413429,10.4169047410147,0.0376311473820741
12.4085956138962,13.806449754463,12.4783888130041,-1.32806094144429,10.53981483008,0.0383013102005602
12.5472295971309,13.9561668832196,12.6174541146881,-1.33871276852174,10.6640944926663,0.038860917690077
12.6871833636251,14.1072763172186,12.7576104764563,-1.3496658407556,10.7893716000856,0.0394777214189941
12.8282640866403,14.2595865934168,12.8994501463229,-1.36013644707678,10.916183049749,0.0401096364096572
12.9706659881932,14.413250960788,13.0419948971383,-1.37125606364602,11.0436795751573,0.0407767653190863
13.1140456395962,14.5679435556833,13.186303150021,-1.38164040566023,11.1726294430222,0.0415505115452106
13.2587278071223,14.7239656320578,13.3317994052341,-1.39216622680682,11.3026265298561,0.042385020432578
13.4045721637147,14.8812308388026,13.479091145858,-1.40213969293628,11.4344961811647,0.0430545180824993
13.5518621154416,15.0399571317768,13.6269994731369,-1.41295765864249,11.5670456621426,0.0436230737530942
13.7006181672644,15.2001922692933,13.776254127538,-1.42393814174583,11.7009052902265,0.0442161005630624
13.8505952112838,15.3617303716726,13.9270611051221,-1.43466926654089,11.8362559756663,0.0447940201993333
14.0018265991073,15.5245721234824,14.0783779040108,-1.44619421945637,11.9720304814795,0.0453682017526132
14.1544137133439,15.6888346612562,14.2308572752538,-1.45797738599815,12.108867551566,0.0459933754461547
14.3084986561111,15.8546669932548,14.3855139890802,-1.46915300416744,12.2478664080263,0.0466571637805048
14.4632801934775,16.0213272393802,14.5399215497392,-1.48140568962481,12.3863586980172,0.0472750380072934
14.6192985086756,16.1892606460585,14.6959544574139,-1.49330618865601,12.5264216756207,0.0478661018041748
14.7766133434655,16.3585215675848,14.8538195117269,-1.50470205584861,12.6681780694967,0.0485341572586029
14.9346538033881,16.5285622959408,15.0121100892242,-1.51645220671084,12.8101781283144,0.0490926293337647
15.0936716545049,16.6996227647531,15.172229269322,-1.52739349542065,12.9539709543585,0.0495596363645226
15.2537774479674,16.8718857636684,15.3322386710019,-1.53964709265698,13.0974969722364,0.0500185120134639
15.4152823854716,17.0455695360184,15.4942241994722,-1.55134533654499,13.2429163062729,0.0505726543373645
15.5778915855002,17.2203573416752,15.6575065524251,-1.56285078923988,13.3897070298657,0.050993536225308
15.741576355038,17.3962696164298,15.820627049967,-1.57564256644075,13.5363578987245,0.0513629972270532
15.9063481764086,17.5733752962801,15.9851601984743,-1.58821509780475,13.6842799762276,0.0517408292939113
16.072311306181,17.7517421850269,16.1525836655305,-1.59915851949375,13.8350500342681,0.0520786708376753
16.2393499987915,17.9313291390177,16.3192824612197,-1.61204667778358,13.9850447813515,0.052337932134833
16.4073825409495,18.1120919356139,16.4866050263185,-1.62548690928345,14.1355629151117,0.0525265443861177
16.5764428077548,18.2940622143547,16.656897803914,-1.63716441044341,14.2889475919947,0.0527055128872494
16.7467811033961,18.477469761411,16.8274013231608,-1.65006843825024,14.4425621775881,0.0528664119774476
16.9182689213776,18.6621817831848,16.9997466166055,-1.6624351665731,14.5979793353118,0.0529492115284873
17.0909731603169,18.8482503729881,17.1726345586316,-1.67561581433724,14.7538445323693,0.0530544560673921
17.2648268288384,19.0356073637834,17.3479681740781,-1.68763918969216,14.911939722781,0.0532168263686929
17.4397175868424,19.2242030391852,17.5235796996068,-1.70062333958088,15.070117888336,0.0534071978690918
17.6154642324462,19.4139102105775,17.7007848144442,-1.71312539612908,15.2294430514615,0.0536481774719765
17.7927480883248,19.6052398213277,17.8785933468108,-1.72664647450918,15.3894040592464,0.0538726229621846
17.9718855457821,19.7985477761499,18.0590403672291,-1.73950740892321,15.55212242471,0.0540709975536759
18.1517227032912,19.9928342190022,18.2386677061898,-1.75416651281414,15.7138242989853,0.0540230444752134
18.3329693135955,20.1886639025096,18.419177562252,-1.76948634024614,15.8763959288896,0.0538657359912317
18.5156320862339,20.3861248678108,18.6017796768948,-1.78434519089647,16.0410851907634,0.0536325150948999
18.699890021584,20.5854158654422,18.7852123658335,-1.80020349959263,16.2066544254485,0.0532580726615249
18.8856202725812,20.7864576015085,18.9683066502766,-1.81815095122719,16.3719052582954,0.0527114268375694
19.0721356348783,20.9885636858359,19.156417534645,-1.83214615117712,16.5419532606777,0.0519590001157277
19.2599311758698,21.192208483231,19.3453872314338,-1.84682125178785,16.7127999824962,0.051115363426756
19.4491811551083,21.3977275810238,19.5343154931636,-1.86341208785338,16.8835920819339,0.0501270812923654
19.6401591296266,21.6052425621123,19.7279167733442,-1.87732578876746,17.0587358138707,0.0494149859514437
19.8325261358301,21.8144349311125,19.9219951624733,-1.89243976863742,17.2341657123678,0.0486895983516921
20.0261813796741,22.0252276113814,20.1154031477677,-1.90982446360002,17.4086323063821,0.0479668842110966
20.2217782173996,22.2382181161166,20.3101236323834,-1.92809448372528,17.584261062659,0.047336996708639
20.4191213564346,22.4532014323465,20.5091503372969,-1.94405109505052,17.7640484674734,0.0467207178756196
20.6175588646022,22.6695087473366,20.7080702669711,-1.96143848036211,17.943464436402,0.0459777864442523
20.8179128608785,22.8878970078534,20.9100868440021,-1.97781016384319,18.1258855793525,0.0452258011001894
